;Ticker;Company Name;final_name
4967;SMBC;Southern Missouri Bancorp, Inc.;SMBC - Southern Missouri Bancorp, Inc.
4968;SMBK;SmartFinancial, Inc.;SMBK - SmartFinancial, Inc.
4969;SMCI;Super Micro Computer, Inc.;SMCI - Super Micro Computer, Inc.
4970;SMED;SHARPS COMPLIANCE CORP;SMED - SHARPS COMPLIANCE CORP
4971;SMG;SCOTTS MIRACLE-GRO CO;SMG - SCOTTS MIRACLE-GRO CO
4972;SMHI;SEACOR Marine Holdings Inc.;SMHI - SEACOR Marine Holdings Inc.
4973;SMID;SMITH MIDLAND CORP;SMID - SMITH MIDLAND CORP
4974;SMIT;SCHMITT INDUSTRIES INC;SMIT - SCHMITT INDUSTRIES INC
4975;SMLP;Summit Midstream Partners, LP;SMLP - Summit Midstream Partners, LP
4976;SMLR;Semler Scientific, Inc.;SMLR - Semler Scientific, Inc.
4977;SMMF;Summit Financial Group, Inc.;SMMF - Summit Financial Group, Inc.
4978;SMMT;Summit Therapeutics Inc.;SMMT - Summit Therapeutics Inc.
4979;SMP;STANDARD MOTOR PRODUCTS INC;SMP - STANDARD MOTOR PRODUCTS INC
4980;SMPL;Simply Good Foods Co;SMPL - Simply Good Foods Co
4981;SMR;NuScale Power Corporation;SMR - NuScale Power Corporation
4982;SMRT;SmartRent, Inc.;SMRT - SmartRent, Inc.
4983;SMRT_delisted;STEIN MART INC;SMRT_delisted - STEIN MART INC
4984;SMSI;SMITH MICRO SOFTWARE INC;SMSI - SMITH MICRO SOFTWARE INC
4985;SMTC;SEMTECH CORP;SMTC - SEMTECH CORP
4986;SMTI;Sanara MedTech Inc.;SMTI - Sanara MedTech Inc.
4987;SMXI;Sebring Software, Inc.;SMXI - Sebring Software, Inc.
4988;SNA;SNAP-ON Inc;SNA - SNAP-ON Inc
4989;SNAK;INVENTURE FOODS, INC.;SNAK - INVENTURE FOODS, INC.
4990;SNAL;Snail, Inc. Class A Common Stock;SNAL - Snail, Inc. Class A Common Stock
4991;SNAP;Snap Inc;SNAP - Snap Inc
4992;SNBR;Sleep Number Corp;SNBR - Sleep Number Corp
4993;SNCE;Science 37 Holdings, Inc.;SNCE - Science 37 Holdings, Inc.
4994;SNCR;SYNCHRONOSS TECHNOLOGIES INC;SNCR - SYNCHRONOSS TECHNOLOGIES INC
4995;SNCY;Sun Country Airlines Holdings, Inc.;SNCY - Sun Country Airlines Holdings, Inc.
4996;SND;Smart Sand, Inc.;SND - Smart Sand, Inc.
4997;SNDA;Sonida Senior Living, Inc.;SNDA - Sonida Senior Living, Inc.
4998;SNDK;SANDISK CORP;SNDK - SANDISK CORP
4999;SNDL;SNDL Inc.;SNDL - SNDL Inc.
5000;SNDR;Schneider National, Inc.;SNDR - Schneider National, Inc.
5001;SNDX;Syndax Pharmaceuticals, Inc.;SNDX - Syndax Pharmaceuticals, Inc.
5002;SNEX;StoneX Group Inc.;SNEX - StoneX Group Inc.
5003;SNFCA;Security National Financial Corporation;SNFCA - Security National Financial Corporation
5004;SNGC;SOUTHERN NATURAL GAS COMPANY, L.L.C.;SNGC - SOUTHERN NATURAL GAS COMPANY, L.L.C.
5005;SNH;Senior Housing Properties Trust;SNH - Senior Housing Properties Trust
5006;SNI;Scripps Networks Interactive Inc.;SNI - Scripps Networks Interactive Inc.
5007;SNOA;Sonoma Pharmaceuticals, Inc.;SNOA - Sonoma Pharmaceuticals, Inc.
5008;SNOW;Snowflake Inc.;SNOW - Snowflake Inc.
5009;SNOW_delisted;Intrawest Resorts Holdings, Inc.;SNOW_delisted - Intrawest Resorts Holdings, Inc.
5010;SNPO;Snap One Holdings Corp.;SNPO - Snap One Holdings Corp.
5011;SNPS;SYNOPSYS INC;SNPS - SYNOPSYS INC
5012;SNRH;Senior Connect Acquisition Corp. I;SNRH - Senior Connect Acquisition Corp. I
5013;SNSE;Sensei Biotherapeutics, Inc.;SNSE - Sensei Biotherapeutics, Inc.
5014;SNTW;Summit Networks Inc.;SNTW - Summit Networks Inc.
5015;SNV;SYNOVUS FINANCIAL CORP;SNV - SYNOVUS FINANCIAL CORP
5016;SNWV;SANUWAVE Health, Inc.;SNWV - SANUWAVE Health, Inc.
5017;SNX;SYNNEX CORP;SNX - SYNNEX CORP
5018;SNY;Sanofi;SNY - Sanofi
5019;SO;SOUTHERN CO;SO - SOUTHERN CO
5020;SOBR;SOBR Safe, Inc.;SOBR - SOBR Safe, Inc.
5021;SOCGP;Southern California Gas Company PFD SER A 6%;SOCGP - Southern California Gas Company PFD SER A 6%
5022;SODI;Solitron Devices, Inc.;SODI - Solitron Devices, Inc.
5023;SOFI;SoFi Technologies, Inc.;SOFI - SoFi Technologies, Inc.
5024;SOFO;SONIC FOUNDRY INC;SOFO - SONIC FOUNDRY INC
5025;SOHO;Sotherly Hotels Inc.;SOHO - Sotherly Hotels Inc.
5026;SOHU;SOHU COM INC;SOHU - SOHU COM INC
5027;SOI;Solaris Oilfield Infrastructure, Inc.;SOI - Solaris Oilfield Infrastructure, Inc.
5028;SOL;ReneSola Ltd;SOL - ReneSola Ltd
5029;SOLO;Electrameccanica Vehicles Corp.;SOLO - Electrameccanica Vehicles Corp.
5030;SOLY;Soliton, Inc.;SOLY - Soliton, Inc.
5031;SON;SONOCO PRODUCTS CO;SON - SONOCO PRODUCTS CO
5032;SONC;SONIC CORP;SONC - SONIC CORP
5033;SONM;Sonim Technologies, Inc.;SONM - Sonim Technologies, Inc.
5034;SONO;Sonos Inc;SONO - Sonos Inc
5035;SONX;Sonendo, Inc.;SONX - Sonendo, Inc.
5036;SOPA;SOCIETY PASS INCORPORATED.;SOPA - SOCIETY PASS INCORPORATED.
5037;SOPH;SOPHiA GENETICS SA;SOPH - SOPHiA GENETICS SA
5038;SORL;SORL Auto Parts Inc;SORL - SORL Auto Parts Inc
5039;SOTK;SONO TEK CORP;SOTK - SONO TEK CORP
5040;SOUN;SoundHound AI, Inc.;SOUN - SoundHound AI, Inc.
5041;SOVO;Sovos Brands, Inc.;SOVO - Sovos Brands, Inc.
5042;SOWG;Sow Good Inc.;SOWG - Sow Good Inc.
5043;SP;SP Plus Corporation;SP - SP Plus Corporation
5044;SPAN;SPAN AMERICA MEDICAL SYSTEMS INC;SPAN - SPAN AMERICA MEDICAL SYSTEMS INC
5045;SPB;Spectrum Brands Holdings, Inc.;SPB - Spectrum Brands Holdings, Inc.
5046;SPCE;Virgin Galactic Holdings, Inc;SPCE - Virgin Galactic Holdings, Inc
5047;SPFI;South Plains Financial, Inc.;SPFI - South Plains Financial, Inc.
5048;SPFX;Standard Premium Finance Holdings, Inc.;SPFX - Standard Premium Finance Holdings, Inc.
5049;SPG;SIMON PROPERTY GROUP INC /DE/;SPG - SIMON PROPERTY GROUP INC /DE/
5050;SPGC;Sacks Parente Golf, Inc.;SPGC - Sacks Parente Golf, Inc.
5051;SPGI;S&P Global, Inc.;SPGI - S&P Global, Inc.
5052;SPH;SUBURBAN PROPANE PARTNERS LP;SPH - SUBURBAN PROPANE PARTNERS LP
5053;SPHR;Sphere Entertainment Co.;SPHR - Sphere Entertainment Co.
5054;SPIR;Spire Global, Inc.;SPIR - Spire Global, Inc.
5055;SPKE;Spark Energy, Inc.;SPKE - Spark Energy, Inc.
5056;SPLK;SPLUNK INC;SPLK - SPLUNK INC
5057;SPLP-PA;Steel Partners Holdings L.P.;SPLP-PA - Steel Partners Holdings L.P.
5058;SPLS;STAPLES INC;SPLS - STAPLES INC
5059;SPNC;SPECTRANETICS CORP;SPNC - SPECTRANETICS CORP
5060;SPNE;SeaSpine Holdings Corp;SPNE - SeaSpine Holdings Corp
5061;SPNS;Sapiens International Corporation N.V.;SPNS - Sapiens International Corporation N.V.
5062;SPNT;SiriusPoint Ltd.;SPNT - SiriusPoint Ltd.
5063;SPOK;Spok Holdings, Inc;SPOK - Spok Holdings, Inc
5064;SPOT;Spotify Technology S.A.;SPOT - Spotify Technology S.A.
5065;SPPI;SPECTRUM PHARMACEUTICALS INC;SPPI - SPECTRUM PHARMACEUTICALS INC
5066;SPR;Spirit AeroSystems Holdings, Inc.;SPR - Spirit AeroSystems Holdings, Inc.
5067;SPRB;Spruce Biosciences, Inc.;SPRB - Spruce Biosciences, Inc.
5068;SPRO;Spero Therapeutics, Inc.;SPRO - Spero Therapeutics, Inc.
5069;SPRS;Surge Components, Inc.;SPRS - Surge Components, Inc.
5070;SPRT;Support.com, Inc.;SPRT - Support.com, Inc.
5071;SPRY;ARS Pharmaceuticals, Inc.;SPRY - ARS Pharmaceuticals, Inc.
5072;SPSC;SPS Commerce, Inc.;SPSC - SPS Commerce, Inc.
5073;SPT;Sprout Social, Inc.;SPT - Sprout Social, Inc.
5074;SPTN;SpartanNash Co;SPTN - SpartanNash Co
5075;SPWH;SPORTSMAN'S WAREHOUSE HOLDINGS, INC.;SPWH - SPORTSMAN'S WAREHOUSE HOLDINGS, INC.
5076;SPWR;SUNPOWER CORP;SPWR - SUNPOWER CORP
5077;SPXC;SPX CORP;SPXC - SPX CORP
5078;SPY;SPDR S&P 500 ETF TRUST;SPY - SPDR S&P 500 ETF TRUST
5079;SQ;Block, Inc.;SQ - Block, Inc.
5080;SQBG;Sequential Brands Group, Inc.;SQBG - Sequential Brands Group, Inc.
5081;SQBK;SQUARE 1 FINANCIAL INC;SQBK - SQUARE 1 FINANCIAL INC
5082;SQFTP;Presidio Property Trust, Inc.;SQFTP - Presidio Property Trust, Inc.
5083;SQSP;Squarespace, Inc.;SQSP - Squarespace, Inc.
5084;SQZ;SQZ Biotechnologies Co;SQZ - SQZ Biotechnologies Co
5085;SR;SPIRE INC;SR - SPIRE INC
5086;SRAC;Stable Road Acquisition Corp.;SRAC - Stable Road Acquisition Corp.
5087;SRAX;SRAX, Inc.;SRAX - SRAX, Inc.
5088;SRC;Spirit Realty Capital Inc;SRC - Spirit Realty Capital Inc
5089;SRCE;1ST SOURCE CORP;SRCE - 1ST SOURCE CORP
5090;SRCL;STERICYCLE INC;SRCL - STERICYCLE INC
5091;SRDX;SURMODICS INC;SRDX - SURMODICS INC
5092;SRE;Sempra Energy;SRE - Sempra Energy
5093;SREV;ServiceSource International, Inc.;SREV - ServiceSource International, Inc.
5094;SRFM;Surf Air Mobility Inc.;SRFM - Surf Air Mobility Inc.
5095;SRG;Seritage Growth Properties;SRG - Seritage Growth Properties
5096;SRGA;SURGALIGN HOLDINGS, INC.;SRGA - SURGALIGN HOLDINGS, INC.
5097;SRI;Stoneridge, Inc.;SRI - Stoneridge, Inc.
5098;SRLP;Sprague Resources LP;SRLP - Sprague Resources LP
5099;SRM;SRM Entertainment, Inc.;SRM - SRM Entertainment, Inc.
5100;SRNE;Sorrento Therapeutics, Inc.;SRNE - Sorrento Therapeutics, Inc.
5101;SRNGU;Ginkgo Bioworks Holdings, Inc.;SRNGU - Ginkgo Bioworks Holdings, Inc.
5102;SRNW;Stratos Renewables Corporation;SRNW - Stratos Renewables Corporation
5103;SRPT;Sarepta Therapeutics, Inc.;SRPT - Sarepta Therapeutics, Inc.
5104;SRRA;Sierra Oncology, Inc.;SRRA - Sierra Oncology, Inc.
5105;SRRK;Scholar Rock Holding Corporation;SRRK - Scholar Rock Holding Corporation
5106;SRTS;Sensus Healthcare, Inc.;SRTS - Sensus Healthcare, Inc.
5107;SRT_delisted;StarTek, Inc.;SRT_delisted - StarTek, Inc.
5108;SRZ;SUNRISE SENIOR LIVING INC;SRZ - SUNRISE SENIOR LIVING INC
5109;SRZN;Surrozen, Inc.;SRZN - Surrozen, Inc.
5110;SSB;SouthState Corporation;SSB - SouthState Corporation
5111;SSBK;Southern States Bancshares, Inc.;SSBK - Southern States Bancshares, Inc.
5112;SSD;Simpson Manufacturing Co., Inc.;SSD - Simpson Manufacturing Co., Inc.
5113;SSDT;Shengshi Elevator International Holding Group Inc.;SSDT - Shengshi Elevator International Holding Group Inc.
5114;SSI;STAGE STORES INC;SSI - STAGE STORES INC
5115;SSIC;Silver Spike Investment Corp.;SSIC - Silver Spike Investment Corp.
5116;SSKN;STRATA Skin Sciences, Inc.;SSKN - STRATA Skin Sciences, Inc.
5117;SSL;Sasol Limited;SSL - Sasol Limited
5118;SSNC;SS&C Technologies Holdings Inc;SSNC - SS&C Technologies Holdings Inc
5119;SSNI;SILVER SPRING NETWORKS INC;SSNI - SILVER SPRING NETWORKS INC
5120;SSNT;SilverSun Technologies, Inc.;SSNT - SilverSun Technologies, Inc.
5121;SSP;E.W. SCRIPPS Co;SSP - E.W. SCRIPPS Co
5122;SSRM;SSR Mining Inc.;SSRM - SSR Mining Inc.
5123;SSSS;SuRo Capital Corp.;SSSS - SuRo Capital Corp.
5124;SST;System1, Inc.;SST - System1, Inc.
5125;SSTI;ShotSpotter, Inc.;SSTI - ShotSpotter, Inc.
5126;SSTK;Shutterstock, Inc.;SSTK - Shutterstock, Inc.
5127;SSYS_old;STRATASYS INC;SSYS_old - STRATASYS INC
5128;ST;Sensata Technologies Holding plc;ST - Sensata Technologies Holding plc
5129;STAA;STAAR SURGICAL CO;STAA - STAAR SURGICAL CO
5130;STAG;STAG Industrial, Inc.;STAG - STAG Industrial, Inc.
5131;STAR;iStar Inc.;STAR - iStar Inc.
5132;STAY;Extended Stay America Inc;STAY - Extended Stay America Inc
5133;STBA;S&T BANCORP INC;STBA - S&T BANCORP INC
5134;STBX;Starbox Group Holdings Ltd. Ordinary Shares;STBX - Starbox Group Holdings Ltd. Ordinary Shares
5135;STC;Stewart Information Services Corporation;STC - Stewart Information Services Corporation
5136;STCB;Starco Brands, Inc.;STCB - Starco Brands, Inc.
5137;STCN;Steel Connect, Inc.;STCN - Steel Connect, Inc.
5138;STE;STERIS plc;STE - STERIS plc
5139;STEL;Stellar Bancorp, Inc.;STEL - Stellar Bancorp, Inc.
5140;STEM;STEM, INC.;STEM - STEM, INC.
5141;STEP;StepStone Group Inc.;STEP - StepStone Group Inc.
5142;STER;Sterling Check Corp.;STER - Sterling Check Corp.
5143;STFC;State Auto Financial Corporation;STFC - State Auto Financial Corporation
5144;STFR;Steadfast Apartment REIT, Inc.;STFR - Steadfast Apartment REIT, Inc.
5145;STGW;Stagwell Inc;STGW - Stagwell Inc
5146;STHO;Star Holdings;STHO - Star Holdings
5147;STI;SUNTRUST BANKS INC;STI - SUNTRUST BANKS INC
5148;STIM;Neuronetics, Inc.;STIM - Neuronetics, Inc.
5149;STJ;St Jude Medical;STJ - St Jude Medical
5150;STKL;SunOpta Inc.;STKL - SunOpta Inc.
5151;STKS;The ONE Group Hospitality, Inc.;STKS - The ONE Group Hospitality, Inc.
5152;STL;STERLING BANCORP;STL - STERLING BANCORP
5153;STLA;Stellantis N.V.;STLA - Stellantis N.V.
5154;STLD;STEEL DYNAMICS INC;STLD - STEEL DYNAMICS INC
5155;STLY;HG Holdings, Inc.;STLY - HG Holdings, Inc.
5156;STML;STEMLINE THERAPEUTICS INC;STML - STEMLINE THERAPEUTICS INC
5157;STMP;STAMPS.COM INC;STMP - STAMPS.COM INC
5158;STNE;StoneCo Ltd.;STNE - StoneCo Ltd.
5159;STNG;Scorpio Tankers Inc.;STNG - Scorpio Tankers Inc.
5160;STOK;Stoke Therapeutics, Inc.;STOK - Stoke Therapeutics, Inc.
5161;STOR;STORE CAPITAL Corp;STOR - STORE CAPITAL Corp
5162;STR;Sitio Royalties Corp.;STR - Sitio Royalties Corp.
5163;STRA;Strategic Education, Inc.;STRA - Strategic Education, Inc.
5164;STRG;Starguide Group, Inc.;STRG - Starguide Group, Inc.
5165;STRL;Sterling Infrastructure, Inc.;STRL - Sterling Infrastructure, Inc.
5166;STRM;STREAMLINE HEALTH SOLUTIONS INC.;STRM - STREAMLINE HEALTH SOLUTIONS INC.
5167;STRN;Stran & Company, Inc.;STRN - Stran & Company, Inc.
5168;STRO;Sutro Biopharma, Inc.;STRO - Sutro Biopharma, Inc.
5169;STRR;STAR EQUITY HOLDINGS, INC.;STRR - STAR EQUITY HOLDINGS, INC.
5170;STRS;Stratus Properties Inc.;STRS - Stratus Properties Inc.
5171;STRT;STRATTEC SECURITY CORP;STRT - STRATTEC SECURITY CORP
5172;STRW;Strawberry Fields REIT LLC;STRW - Strawberry Fields REIT LLC
5173;STRY;Starry Group Holdings, Inc.;STRY - Starry Group Holdings, Inc.
5174;STSA;Satsuma Pharmaceuticals, Inc.;STSA - Satsuma Pharmaceuticals, Inc.
5175;STSFF;SmartStop Self Storage REIT, Inc.;STSFF - SmartStop Self Storage REIT, Inc.
5176;STT;State Street Corp.;STT - State Street Corp.
5177;STTK;Total Sports Media, Inc.;STTK - Total Sports Media, Inc.
5178;STWD;Starwood Property Trust, Inc.;STWD - Starwood Property Trust, Inc.
5179;STX;Seagate Technology;STX - Seagate Technology
5180;STXB;Spirit of Texas Bancshares, Inc.;STXB - Spirit of Texas Bancshares, Inc.
5181;STXS;Stereotaxis, Inc.;STXS - Stereotaxis, Inc.
5182;STZ;CONSTELLATION BRANDS, INC.;STZ - CONSTELLATION BRANDS, INC.
5183;SU;SUNCOR ENERGY INC;SU - SUNCOR ENERGY INC
5184;SUI;SUN COMMUNITIES INC;SUI - SUN COMMUNITIES INC
5185;SUM;Summit Materials, Inc.;SUM - Summit Materials, Inc.
5186;SUMO;Sumo Logic, Inc.;SUMO - Sumo Logic, Inc.
5187;SUN;Sunoco LP;SUN - Sunoco LP
5188;SUND;Sundance Strategies, Inc.;SUND - Sundance Strategies, Inc.
5189;SUNW;Sunworks, Inc.;SUNW - Sunworks, Inc.
5190;SUP;SUPERIOR INDUSTRIES INTERNATIONAL INC;SUP - SUPERIOR INDUSTRIES INTERNATIONAL INC
5191;SUPN;SUPERNUS PHARMACEUTICALS INC;SUPN - SUPERNUS PHARMACEUTICALS INC
5192;SURF_delisted;Surface Oncology, Inc.;SURF_delisted - Surface Oncology, Inc.
5193;SURG;SurgePays, Inc.;SURG - SurgePays, Inc.
5194;SVACU;Starboard Value Acquisition Corp.;SVACU - Starboard Value Acquisition Corp.
5195;SVC;Service Properties Trust;SVC - Service Properties Trust
5196;SVFD;Save Foods, Inc.;SVFD - Save Foods, Inc.
5197;SVMB;Intellegence Parking Group Limited;SVMB - Intellegence Parking Group Limited
5198;SVRA;Savara Inc;SVRA - Savara Inc
5199;SVT;SERVOTRONICS INC /DE/;SVT - SERVOTRONICS INC /DE/
5200;SVU;SUPERVALU INC;SVU - SUPERVALU INC
5201;SVV;Savers Value Village, Inc.;SVV - Savers Value Village, Inc.
5202;SWAG;Software Acquisition Group Inc. III;SWAG - Software Acquisition Group Inc. III
5203;SWAV;Shockwave Medical, Inc.;SWAV - Shockwave Medical, Inc.
5204;SWBI;SMITH & WESSON BRANDS, INC.;SWBI - SMITH & WESSON BRANDS, INC.
5205;SWCH;Switch, Inc.;SWCH - Switch, Inc.
5206;SWI;SolarWinds, Inc.;SWI - SolarWinds, Inc.
5207;SWIM;Latham Group, Inc.;SWIM - Latham Group, Inc.
5208;SWK;STANLEY BLACK & DECKER, INC.;SWK - STANLEY BLACK & DECKER, INC.
5209;SWKH;SWK Holdings Corporation;SWKH - SWK Holdings Corporation
5210;SWKS;SKYWORKS SOLUTIONS, INC.;SWKS - SKYWORKS SOLUTIONS, INC.
5211;SWM;SCHWEITZER MAUDUIT INTERNATIONAL INC;SWM - SCHWEITZER MAUDUIT INTERNATIONAL INC
5212;SWN;SOUTHWESTERN ENERGY CO;SWN - SOUTHWESTERN ENERGY CO
5213;SWSSU;Springwater Special Situations Corp.;SWSSU - Springwater Special Situations Corp.
5214;SWTX;SpringWorks Therapeutics, Inc.;SWTX - SpringWorks Therapeutics, Inc.
5215;SWX;Southwest Gas Corp;SWX - Southwest Gas Corp
5216;SWY;SAFEWAY INC;SWY - SAFEWAY INC
5217;SXC;SunCoke Energy, Inc.;SXC - SunCoke Energy, Inc.
5218;SXI;Standex International Corporation;SXI - Standex International Corporation
5219;SXT;SENSIENT TECHNOLOGIES CORP;SXT - SENSIENT TECHNOLOGIES CORP
5220;SYBT;Stock Yards Bancorp, Inc.;SYBT - Stock Yards Bancorp, Inc.
5221;SYBX;SYNLOGIC, INC.;SYBX - SYNLOGIC, INC.
5222;SYF;Synchrony Financial;SYF - Synchrony Financial
5223;SYK;STRYKER CORP;SYK - STRYKER CORP
5224;SYKE;Sykes Enterprises, Incorporated;SYKE - Sykes Enterprises, Incorporated
5225;SYM;Symbotic Inc.;SYM - Symbotic Inc.
5226;SYN;Synthetic Biologics, Inc.;SYN - Synthetic Biologics, Inc.
5227;SYNA;SYNAPTICS Inc;SYNA - SYNAPTICS Inc
5228;SYNH;Syneos Health;SYNH - Syneos Health
5229;SYNL;Synalloy Corporation;SYNL - Synalloy Corporation
5230;SYNT;SYNTEL INC;SYNT - SYNTEL INC
5231;SYPR;Sypris Solutions, Inc.;SYPR - Sypris Solutions, Inc.
5232;SYRE;Spyre Therapeutics, Inc.;SYRE - Spyre Therapeutics, Inc.
5233;SYRG;SRC Energy Inc.;SYRG - SRC Energy Inc.
5234;SYRS;Syros Pharmaceuticals, Inc.;SYRS - Syros Pharmaceuticals, Inc.
5235;SYUT;Synutra International, Inc.;SYUT - Synutra International, Inc.
5236;SYX;Systemax Inc.;SYX - Systemax Inc.
5237;SYY;SYSCO CORP;SYY - SYSCO CORP
5238;S_delisted;SPRINT Corp;S_delisted - SPRINT Corp
5239;T;AT&T INC.;T - AT&T INC.
5240;TACO;Del Taco Restaurants, Inc.;TACO - Del Taco Restaurants, Inc.
5241;TACT;TransAct Technologies Incorporated;TACT - TransAct Technologies Incorporated
5242;TAGG_delisted;TagLikeMe Corp.;TAGG_delisted - TagLikeMe Corp.
5243;TALK;Talkspace, Inc.;TALK - Talkspace, Inc.
5244;TALO;TALOS ENERGY INC.;TALO - TALOS ENERGY INC.
5245;TALS;Talaris Therapeutics, Inc.;TALS - Talaris Therapeutics, Inc.
5246;TAP;MOLSON COORS BREWING CO;TAP - MOLSON COORS BREWING CO
5247;TARA;Protara Therapeutics, Inc.;TARA - Protara Therapeutics, Inc.
5248;TARS;Tarsus Pharmaceuticals, Inc.;TARS - Tarsus Pharmaceuticals, Inc.
5249;TASK;TaskUs, Inc.;TASK - TaskUs, Inc.
5250;TAST;CARROLS RESTAURANT GROUP, INC.;TAST - CARROLS RESTAURANT GROUP, INC.
5251;TAYD;TAYLOR DEVICES INC;TAYD - TAYLOR DEVICES INC
5252;TA_delisted;TRAVELCENTERS OF AMERICA LLC;TA_delisted - TRAVELCENTERS OF AMERICA LLC
5253;TBBK;The Bancorp, Inc.;TBBK - The Bancorp, Inc.
5254;TBCP;Thunder Bridge Capital Partners III Inc.;TBCP - Thunder Bridge Capital Partners III Inc.
5255;TBI;TrueBlue, Inc.;TBI - TrueBlue, Inc.
5256;TBIO;Translate Bio, Inc.;TBIO - Translate Bio, Inc.
5257;TBK;Triumph Financial, Inc.;TBK - Triumph Financial, Inc.
5258;TBLA;Taboola.com Ltd.;TBLA - Taboola.com Ltd.
5259;TBNK;Territorial Bancorp Inc.;TBNK - Territorial Bancorp Inc.
5260;TBPH;Theravance Biopharma, Inc.;TBPH - Theravance Biopharma, Inc.
5261;TBTC;TABLE TRAC INC;TBTC - TABLE TRAC INC
5262;TCBC;TC Bancshares, Inc.;TCBC - TC Bancshares, Inc.
5263;TCBI;TEXAS CAPITAL BANCSHARES INC/TX;TCBI - TEXAS CAPITAL BANCSHARES INC/TX
5264;TCBK;TriCo Bancshares;TCBK - TriCo Bancshares
5265;TCBS;Texas Community Bancshares, Inc.;TCBS - Texas Community Bancshares, Inc.
5266;TCDA;Tricida, Inc.;TCDA - Tricida, Inc.
5267;TCFC;The Community Financial Corporation;TCFC - The Community Financial Corporation
5268;TCI;Transcontinental Realty Investors, Inc.;TCI - Transcontinental Realty Investors, Inc.
5269;TCMD;TACTILE SYSTEMS TECHNOLOGY INC;TCMD - TACTILE SYSTEMS TECHNOLOGY INC
5270;TCNNF;Trulieve Cannabis Corp.;TCNNF - Trulieve Cannabis Corp.
5271;TCNT;TOUCAN INTERACTIVE CORP;TCNT - TOUCAN INTERACTIVE CORP
5272;TCO;TAUBMAN CENTERS INC;TCO - TAUBMAN CENTERS INC
5273;TCOM;Trip.com Group Ltd;TCOM - Trip.com Group Ltd
5274;TCON;TRACON Pharmaceuticals, Inc.;TCON - TRACON Pharmaceuticals, Inc.
5275;TCPC;BlackRock TCP Capital Corp.;TCPC - BlackRock TCP Capital Corp.
5276;TCRR;TCR2 Therapeutics Inc.;TCRR - TCR2 Therapeutics Inc.
5277;TCRT;Alaunos Therapeutics, Inc.;TCRT - Alaunos Therapeutics, Inc.
5278;TCRX;TScan Therapeutics, Inc.;TCRX - TScan Therapeutics, Inc.
5279;TCS;The Container Store Group, Inc.;TCS - The Container Store Group, Inc.
5280;TCX;TUCOWS INC /PA/;TCX - TUCOWS INC /PA/
5281;TDAC;Trident Acquisitions Corp.;TDAC - Trident Acquisitions Corp.
5282;TDC;Teradata Corp.;TDC - Teradata Corp.
5283;TDG;TransDigm Group;TDG - TransDigm Group
5284;TDOC;Teladoc Health, Inc.;TDOC - Teladoc Health, Inc.
5285;TDS;TELEPHONE & DATA SYSTEMS INC /DE/;TDS - TELEPHONE & DATA SYSTEMS INC /DE/
5286;TDUP;ThredUp Inc.;TDUP - ThredUp Inc.
5287;TDW;TIDEWATER INC;TDW - TIDEWATER INC
5288;TDY;TELEDYNE TECHNOLOGIES INC;TDY - TELEDYNE TECHNOLOGIES INC
5289;TEAM;Atlassian Corp Plc;TEAM - Atlassian Corp Plc
5290;TECD;TECH DATA CORP;TECD - TECH DATA CORP
5291;TECH;BIO-TECHNE Corp;TECH - BIO-TECHNE Corp
5292;TEL;TE Connectivity Ltd.;TEL - TE Connectivity Ltd.
5293;TELA;TELA Bio, Inc.;TELA - TELA Bio, Inc.
5294;TELL;TELLURIAN INC. /DE/;TELL - TELLURIAN INC. /DE/
5295;TEN;TENNECO INC;TEN - TENNECO INC
5296;TENB;Tenable Holdings, Inc.;TENB - Tenable Holdings, Inc.
5297;TEP;Tallgrass Energy Partners, LP;TEP - Tallgrass Energy Partners, LP
5298;TER;TERADYNE, INC;TER - TERADYNE, INC
5299;TERN;Terns Pharmaceuticals, Inc.;TERN - Terns Pharmaceuticals, Inc.
5300;TERP;TerraForm Power, Inc.;TERP - TerraForm Power, Inc.
5301;TESO;TESCO CORP;TESO - TESCO CORP
5302;TESS;TESSCO TECHNOLOGIES INC;TESS - TESSCO TECHNOLOGIES INC
5303;TETC;Tech and Energy Transition Corporation;TETC - Tech and Energy Transition Corporation
5304;TEUM;PARETEUM Corp;TEUM - PARETEUM Corp
5305;TEVA;TEVA PHARMACEUTICAL INDUSTRIES LTD;TEVA - TEVA PHARMACEUTICAL INDUSTRIES LTD
5306;TEX;TEREX CORP;TEX - TEREX CORP
5307;TFC;TRUIST FINANCIAL CORP;TFC - TRUIST FINANCIAL CORP
5308;TFFP;TFF Pharmaceuticals, Inc.;TFFP - TFF Pharmaceuticals, Inc.
5309;TFIN;Triumph Financial, Inc.;TFIN - Triumph Financial, Inc.
5310;TFSL;TFS Financial CORP;TFSL - TFS Financial CORP
5311;TFX;Teleflex Inc;TFX - Teleflex Inc
5312;TG;Tredegar Corporation;TG - Tredegar Corporation
5313;TGAN;Transphorm, Inc.;TGAN - Transphorm, Inc.
5314;TGCB;Tego Cyber Inc.;TGCB - Tego Cyber Inc.
5315;TGEN;Tecogen Inc.;TGEN - Tecogen Inc.
5316;TGGI;Trans Global Group, Inc.;TGGI - Trans Global Group, Inc.
5317;TGH;Textainer Group Holdings Limited;TGH - Textainer Group Holdings Limited
5318;TGI;TRIUMPH GROUP INC;TGI - TRIUMPH GROUP INC
5319;TGL;Treasure Global Inc.;TGL - Treasure Global Inc.
